in-store_num,region_num,TransactionType,RegionName,Age,AgeGroup,ItemsPerPurchcase,AmountGroup,AmountPerPurchase,AmountPerItem
1,4,in-store,West,43,31-45,2,1234-3000,1359.3,679.65
0,2,online,South,76,62-85,3,286-582,349.2,116.40
0,4,online,West,48,46-61,1,583-1233,910.1,910.10
0,3,online,East,42,31-45,4,1234-3000,2766.8,691.70
0,2,online,South,70,62-85,4,286-582,424.35,106.09
0,4,online,West,29,18-30,4,1234-3000,1792.5,448.13
0,4,online,West,50,46-61,4,583-1233,744.05,186.01
1,3,in-store,East,74,62-85,7,583-1233,683.49,97.64
0,2,online,South,37,31-45,3,286-582,450.38,150.13
1,1,in-store,North,40,31-45,1,1234-3000,1626.8,1626.80
1,1,in-store,North,55,46-61,5,583-1233,879.98,176.00
0,4,online,West,62,62-85,3,1234-3000,2285.5,761.83
1,4,in-store,West,43,31-45,4,1234-3000,1598.9,399.73
1,3,in-store,East,30,18-30,7,286-582,462.21,66.03
1,1,in-store,North,25,18-30,2,583-1233,1167.9,583.95
1,4,in-store,West,21,18-30,8,1234-3000,1456.7,182.09
1,1,in-store,North,45,31-45,4,583-1233,693.4,173.35
0,2,online,South,55,46-61,5,286-582,413.28,82.66
0,2,online,South,74,62-85,2,5-285,41.214,20.61
1,3,in-store,East,68,62-85,2,5-285,223.71,111.86
1,3,in-store,East,54,46-61,3,5-285,91.481,30.49
1,1,in-store,North,31,31-45,1,286-582,471.58,471.58
0,3,online,East,56,46-61,1,1234-3000,2387.8,2387.80
1,3,in-store,East,36,31-45,5,286-582,411.03,82.21
0,4,online,West,42,31-45,5,5-285,206.75,41.35
0,4,online,West,19,18-30,2,1234-3000,2115.8,1057.90
0,2,online,South,67,62-85,5,5-285,97.369,19.47
0,2,online,South,57,46-61,6,286-582,421.22,70.20
1,3,in-store,East,73,62-85,6,583-1233,651.32,108.55
1,3,in-store,East,36,31-45,4,583-1233,586.81,146.70
0,3,online,East,50,46-61,6,1234-3000,2837.1,472.85
0,2,online,South,72,62-85,1,5-285,264.37,264.37
0,4,online,West,31,31-45,8,1234-3000,2062.6,257.83
0,2,online,South,32,31-45,3,286-582,498.38,166.13
0,4,online,West,35,31-45,6,1234-3000,2456.9,409.48
1,1,in-store,North,41,31-45,3,583-1233,657.35,219.12
1,4,in-store,West,55,46-61,5,1234-3000,1847,369.40
1,1,in-store,North,63,62-85,7,583-1233,639.21,91.32
1,1,in-store,North,58,46-61,3,583-1233,998.1,332.70
0,2,online,South,58,46-61,7,286-582,298.15,42.59
1,1,in-store,North,71,62-85,7,583-1233,609.46,87.07
1,1,in-store,North,36,31-45,2,286-582,461.27,230.64
0,3,online,East,37,31-45,2,5-285,181.01,90.51
0,2,online,South,69,62-85,4,286-582,324.07,81.02
1,3,in-store,East,70,62-85,1,583-1233,622.29,622.29
0,2,online,South,54,46-61,2,5-285,228.85,114.43
1,4,in-store,West,40,31-45,2,1234-3000,1552.9,776.45
1,4,in-store,West,40,31-45,5,1234-3000,1905.9,381.18
1,4,in-store,West,55,46-61,7,1234-3000,1831,261.57
1,3,in-store,East,46,46-61,1,5-285,234.98,234.98
0,2,online,South,76,62-85,5,286-582,453.58,90.72
0,2,online,South,73,62-85,1,5-285,135.91,135.91
1,4,in-store,West,41,31-45,5,286-582,509.84,101.97
0,2,online,South,41,31-45,1,286-582,321.7,321.70
0,4,online,West,61,46-61,4,583-1233,1223.5,305.88
1,1,in-store,North,51,46-61,7,583-1233,993.22,141.89
0,2,online,South,72,62-85,8,286-582,325.91,40.74
1,4,in-store,West,30,18-30,5,1234-3000,1672.1,334.42
1,3,in-store,East,56,46-61,6,583-1233,694.81,115.80
0,3,online,East,41,31-45,1,286-582,515.58,515.58
1,1,in-store,North,74,62-85,3,286-582,362.01,120.67
0,3,online,East,29,18-30,4,1234-3000,2825,706.25
1,4,in-store,West,44,31-45,1,1234-3000,1905.9,1905.90
1,1,in-store,North,72,62-85,5,583-1233,954.93,190.99
1,3,in-store,East,28,18-30,1,5-285,212.59,212.59
1,3,in-store,East,34,31-45,2,583-1233,813.1,406.55
0,4,online,West,20,18-30,4,1234-3000,1384.2,346.05
0,2,online,South,82,62-85,8,5-285,182.01,22.75
1,1,in-store,North,57,46-61,1,583-1233,681.64,681.64
0,2,online,South,47,46-61,6,5-285,158.59,26.43
1,3,in-store,East,69,62-85,2,5-285,104.52,52.26
0,2,online,South,51,46-61,6,286-582,432.12,72.02
1,3,in-store,East,69,62-85,6,286-582,553.38,92.23
0,4,online,West,34,31-45,7,583-1233,612.01,87.43
1,3,in-store,East,53,46-61,3,286-582,574.83,191.61
1,1,in-store,North,72,62-85,7,583-1233,708.16,101.17
0,3,online,East,21,18-30,2,1234-3000,1951.9,975.95
0,2,online,South,82,62-85,5,286-582,494.63,98.93
1,1,in-store,North,36,31-45,1,1234-3000,1819.9,1819.90
0,2,online,South,39,31-45,8,286-582,461.41,57.68
1,1,in-store,North,33,31-45,1,286-582,376.77,376.77
1,4,in-store,West,54,46-61,4,286-582,558.09,139.52
0,3,online,East,56,46-61,2,5-285,244.06,122.03
1,1,in-store,North,25,18-30,7,1234-3000,1863.6,266.23
0,2,online,South,38,31-45,5,5-285,39.089,7.82
1,1,in-store,North,22,18-30,3,583-1233,937.67,312.56
1,3,in-store,East,57,46-61,7,5-285,224.87,32.12
1,1,in-store,North,40,31-45,3,1234-3000,1747.6,582.53
1,1,in-store,North,59,46-61,2,286-582,316.05,158.03
0,3,online,East,59,46-61,3,5-285,196.54,65.51
1,3,in-store,East,74,62-85,5,286-582,287.44,57.49
1,4,in-store,West,34,31-45,8,583-1233,1083.5,135.44
0,2,online,South,82,62-85,2,286-582,367.81,183.91
1,4,in-store,West,34,31-45,1,583-1233,1226.2,1226.20
0,2,online,South,61,46-61,2,286-582,474.12,237.06
0,4,online,West,38,31-45,2,583-1233,648.57,324.29
0,2,online,South,36,31-45,6,286-582,382.69,63.78
0,3,online,East,45,31-45,3,1234-3000,2971.6,990.53
1,1,in-store,North,54,46-61,4,286-582,375.19,93.80
0,4,online,West,62,62-85,8,1234-3000,2504,313.00
0,3,online,East,41,31-45,4,286-582,514.29,128.57
0,2,online,South,58,46-61,2,5-285,166.91,83.46
0,4,online,West,51,46-61,7,583-1233,1227.7,175.39
1,3,in-store,East,24,18-30,5,5-285,135.87,27.17
1,3,in-store,East,71,62-85,7,5-285,59.666,8.52
1,4,in-store,West,25,18-30,3,1234-3000,1552.6,517.53
0,2,online,South,63,62-85,2,286-582,418.45,209.23
0,2,online,South,68,62-85,4,5-285,194.6,48.65
0,3,online,East,49,46-61,3,1234-3000,2146.9,715.63
1,3,in-store,East,50,46-61,8,5-285,92.259,11.53
0,3,online,East,47,46-61,6,286-582,294.13,49.02
0,2,online,South,38,31-45,2,286-582,416.1,208.05
0,2,online,South,32,31-45,2,5-285,160.67,80.34
0,3,online,East,23,18-30,7,1234-3000,1652.8,236.11
1,1,in-store,North,55,46-61,6,583-1233,719.5,119.92
1,1,in-store,North,58,46-61,3,286-582,437.34,145.78
0,3,online,East,61,46-61,4,583-1233,905.56,226.39
0,4,online,West,49,46-61,3,583-1233,865.65,288.55
1,4,in-store,West,37,31-45,2,583-1233,730.14,365.07
0,2,online,South,46,46-61,1,5-285,230.13,230.13
0,2,online,South,75,62-85,1,5-285,179.75,179.75
0,4,online,West,23,18-30,1,1234-3000,2550.2,2550.20
0,2,online,South,58,46-61,2,286-582,401.55,200.78
0,4,online,West,61,46-61,7,583-1233,831.16,118.74
0,2,online,South,42,31-45,6,5-285,173,28.83
0,3,online,East,51,46-61,5,1234-3000,1557.4,311.48
0,4,online,West,22,18-30,8,583-1233,680.01,85.00
0,4,online,West,27,18-30,8,1234-3000,1786.1,223.26
0,4,online,West,62,62-85,6,1234-3000,2553,425.50
0,4,online,West,39,31-45,7,1234-3000,1260.5,180.07
1,1,in-store,North,51,46-61,3,1234-3000,1510.5,503.50
0,3,online,East,52,46-61,1,1234-3000,1697.9,1697.90
0,2,online,South,39,31-45,5,5-285,197.77,39.55
1,4,in-store,West,33,31-45,6,1234-3000,1710,285.00
1,1,in-store,North,54,46-61,2,583-1233,905.1,452.55
0,4,online,West,23,18-30,3,583-1233,816.8,272.27
1,4,in-store,West,32,31-45,3,286-582,527.34,175.78
0,2,online,South,41,31-45,7,286-582,449.27,64.18
0,2,online,South,58,46-61,6,5-285,189.92,31.65
1,4,in-store,West,28,18-30,5,1234-3000,1719.6,343.92
1,4,in-store,West,19,18-30,7,1234-3000,1416.8,202.40
0,2,online,South,31,31-45,6,286-582,488.97,81.50
0,2,online,South,80,62-85,3,5-285,32.936,10.98
0,4,online,West,29,18-30,3,286-582,394.99,131.66
0,4,online,West,25,18-30,2,1234-3000,2168.1,1084.05
1,4,in-store,West,47,46-61,5,583-1233,1075.1,215.02
0,2,online,South,52,46-61,5,286-582,475.86,95.17
1,1,in-store,North,25,18-30,6,583-1233,1031.8,171.97
1,3,in-store,East,26,18-30,6,583-1233,971.9,161.98
0,2,online,South,70,62-85,3,5-285,95.073,31.69
1,1,in-store,North,72,62-85,3,286-582,325.2,108.40
1,4,in-store,West,44,31-45,1,583-1233,859.97,859.97
0,2,online,South,69,62-85,8,286-582,468.15,58.52
0,4,online,West,42,31-45,6,583-1233,623.62,103.94
0,4,online,West,18,18-30,5,1234-3000,2034.8,406.96
1,1,in-store,North,37,31-45,2,583-1233,885.32,442.66
0,3,online,East,32,31-45,4,1234-3000,2617.1,654.28
1,1,in-store,North,50,46-61,4,286-582,504.32,126.08
1,1,in-store,North,26,18-30,3,5-285,58.909,19.64
1,1,in-store,North,48,46-61,8,1234-3000,1516.5,189.56
0,2,online,South,73,62-85,5,286-582,452.72,90.54
0,2,online,South,50,46-61,3,286-582,455.46,151.82
1,4,in-store,West,43,31-45,5,5-285,124.63,24.93
1,1,in-store,North,57,46-61,7,583-1233,835.77,119.40
1,1,in-store,North,48,46-61,4,583-1233,659.85,164.96
0,2,online,South,40,31-45,1,286-582,383.03,383.03
0,2,online,South,78,62-85,2,286-582,440.16,220.08
1,3,in-store,East,74,62-85,4,583-1233,611.97,152.99
1,3,in-store,East,62,62-85,7,583-1233,647.82,92.55
0,4,online,West,26,18-30,5,286-582,348.59,69.72
1,1,in-store,North,46,46-61,6,286-582,576.05,96.01
1,3,in-store,East,67,62-85,4,5-285,123.15,30.79
0,2,online,South,81,62-85,4,5-285,194.45,48.61
1,1,in-store,North,44,31-45,2,1234-3000,1887.4,943.70
1,4,in-store,West,31,31-45,6,1234-3000,1485.5,247.58
0,4,online,West,28,18-30,4,583-1233,1077.3,269.33
1,4,in-store,West,32,31-45,5,1234-3000,1336.5,267.30
0,2,online,South,43,31-45,3,286-582,430.2,143.40
1,3,in-store,East,57,46-61,4,583-1233,793.81,198.45
1,3,in-store,East,67,62-85,6,286-582,570.19,95.03
1,4,in-store,West,21,18-30,6,583-1233,786.28,131.05
0,2,online,South,47,46-61,1,5-285,125.17,125.17
1,3,in-store,East,35,31-45,3,286-582,357.57,119.19
0,2,online,South,79,62-85,6,5-285,191.18,31.86
1,1,in-store,North,73,62-85,3,286-582,462.3,154.10
1,4,in-store,West,34,31-45,4,1234-3000,1626.2,406.55
1,4,in-store,West,25,18-30,2,1234-3000,1634.3,817.15
1,3,in-store,East,41,31-45,6,583-1233,589.82,98.30
0,2,online,South,45,31-45,1,5-285,60.299,60.30
0,2,online,South,37,31-45,8,5-285,60.847,7.61
0,2,online,South,46,46-61,6,286-582,434.74,72.46
1,3,in-store,East,42,31-45,5,5-285,275.77,55.15
1,4,in-store,West,20,18-30,1,583-1233,1041.7,1041.70
0,2,online,South,82,62-85,7,286-582,433.65,61.95
1,3,in-store,East,72,62-85,7,5-285,139.37,19.91
0,2,online,South,63,62-85,1,5-285,56.598,56.60
0,3,online,East,27,18-30,3,1234-3000,1681.7,560.57
0,2,online,South,35,31-45,8,5-285,53.663,6.71
1,1,in-store,North,53,46-61,6,286-582,456.1,76.02
1,4,in-store,West,39,31-45,4,1234-3000,1753.7,438.43
1,1,in-store,North,39,31-45,6,1234-3000,1781.6,296.93
0,4,online,West,45,31-45,7,583-1233,597.82,85.40
1,3,in-store,East,47,46-61,7,5-285,120.3,17.19
1,3,in-store,East,41,31-45,5,5-285,104.38,20.88
0,4,online,West,38,31-45,3,1234-3000,2551.9,850.63
0,3,online,East,56,46-61,6,1234-3000,1612.8,268.80
1,1,in-store,North,53,46-61,5,286-582,568.29,113.66
1,3,in-store,East,71,62-85,5,583-1233,793.16,158.63
0,4,online,West,45,31-45,7,583-1233,966.23,138.03
0,4,online,West,63,62-85,5,583-1233,967.74,193.55
1,3,in-store,East,35,31-45,3,583-1233,598.8,199.60
0,2,online,South,68,62-85,3,5-285,20.346,6.78
1,3,in-store,East,67,62-85,2,5-285,79.659,39.83
1,1,in-store,North,31,31-45,7,1234-3000,1489.3,212.76
1,1,in-store,North,70,62-85,5,5-285,111.49,22.30
0,2,online,South,73,62-85,7,286-582,472.29,67.47
1,1,in-store,North,44,31-45,6,583-1233,921.63,153.61
0,4,online,West,53,46-61,7,1234-3000,1607.2,229.60
1,1,in-store,North,38,31-45,1,286-582,288.59,288.59
1,3,in-store,East,53,46-61,5,583-1233,865.31,173.06
0,2,online,South,73,62-85,5,5-285,157.59,31.52
0,3,online,East,26,18-30,4,1234-3000,2237.9,559.48
1,1,in-store,North,31,31-45,8,583-1233,819.83,102.48
1,1,in-store,North,47,46-61,3,583-1233,583.93,194.64
1,1,in-store,North,42,31-45,4,1234-3000,1328.5,332.13
0,2,online,South,80,62-85,1,5-285,68.679,68.68
0,2,online,South,84,62-85,7,286-582,293.95,41.99
1,4,in-store,West,49,46-61,5,1234-3000,1534.8,306.96
0,4,online,West,23,18-30,7,5-285,189.5,27.07
1,4,in-store,West,39,31-45,7,1234-3000,1336.3,190.90
0,3,online,East,37,31-45,6,583-1233,653.79,108.97
1,3,in-store,East,64,62-85,8,5-285,283.17,35.40
0,3,online,East,40,31-45,6,5-285,213.86,35.64
1,1,in-store,North,19,18-30,7,583-1233,834.05,119.15
1,1,in-store,North,31,31-45,3,5-285,148.08,49.36
0,2,online,South,68,62-85,6,286-582,412.6,68.77
0,2,online,South,69,62-85,8,286-582,474.16,59.27
1,4,in-store,West,31,31-45,4,5-285,200.64,50.16
1,4,in-store,West,49,46-61,1,583-1233,1158.6,1158.60
1,4,in-store,West,50,46-61,6,5-285,136.64,22.77
0,3,online,East,49,46-61,2,1234-3000,2702.2,1351.10
0,2,online,South,75,62-85,3,5-285,129.63,43.21
0,3,online,East,22,18-30,7,1234-3000,2271.7,324.53
1,1,in-store,North,49,46-61,2,5-285,141.98,70.99
0,2,online,South,54,46-61,7,286-582,351.32,50.19
1,3,in-store,East,71,62-85,5,5-285,134.38,26.88
0,4,online,West,26,18-30,3,286-582,299.19,99.73
0,2,online,South,82,62-85,7,286-582,469.21,67.03
1,4,in-store,West,30,18-30,4,583-1233,899.14,224.79
1,4,in-store,West,40,31-45,8,583-1233,657.95,82.24
1,3,in-store,East,35,31-45,5,583-1233,902.39,180.48
0,2,online,South,48,46-61,7,5-285,250.42,35.77
1,1,in-store,North,22,18-30,6,583-1233,1215.9,202.65
1,3,in-store,East,52,46-61,2,286-582,530.23,265.12
0,2,online,South,34,31-45,7,286-582,442.98,63.28
0,2,online,South,66,62-85,7,286-582,353.03,50.43
1,3,in-store,East,51,46-61,6,286-582,563.25,93.88
0,2,online,South,40,31-45,1,286-582,345.17,345.17
0,2,online,South,47,46-61,2,5-285,109.62,54.81
0,3,online,East,47,46-61,3,1234-3000,2621.1,873.70
0,2,online,South,82,62-85,3,286-582,350.09,116.70
0,2,online,South,45,31-45,2,5-285,162.58,81.29
1,4,in-store,West,22,18-30,6,1234-3000,1362.4,227.07
0,2,online,South,49,46-61,8,286-582,495.7,61.96
1,3,in-store,East,73,62-85,7,286-582,429.07,61.30
1,1,in-store,North,40,31-45,7,286-582,525.46,75.07
1,1,in-store,North,74,62-85,3,583-1233,688.93,229.64
0,4,online,West,61,46-61,4,1234-3000,2873.4,718.35
1,1,in-store,North,31,31-45,7,583-1233,926.45,132.35
0,2,online,South,59,46-61,1,286-582,304.41,304.41
1,1,in-store,North,34,31-45,2,1234-3000,1580.1,790.05
0,2,online,South,53,46-61,5,5-285,221.76,44.35
0,2,online,South,31,31-45,3,5-285,220.12,73.37
1,1,in-store,North,24,18-30,2,286-582,289.65,144.83
1,4,in-store,West,40,31-45,2,583-1233,807.78,403.89
1,1,in-store,North,30,18-30,8,286-582,554.44,69.31
1,1,in-store,North,61,46-61,5,286-582,394.37,78.87
1,1,in-store,North,48,46-61,3,583-1233,980.47,326.82
0,2,online,South,80,62-85,8,286-582,322.31,40.29
1,4,in-store,West,52,46-61,8,1234-3000,1995.4,249.43
0,2,online,South,41,31-45,6,286-582,376.22,62.70
0,2,online,South,75,62-85,8,286-582,455.52,56.94
0,2,online,South,76,62-85,2,286-582,415.25,207.63
1,3,in-store,East,54,46-61,6,286-582,522.72,87.12
0,4,online,West,43,31-45,5,1234-3000,1689.9,337.98
1,4,in-store,West,33,31-45,7,583-1233,837.29,119.61
1,4,in-store,West,33,31-45,4,583-1233,1224,306.00
0,2,online,South,45,31-45,4,5-285,105.69,26.42
0,2,online,South,33,31-45,3,5-285,7.4268,2.48
1,1,in-store,North,43,31-45,2,583-1233,884.44,442.22
0,2,online,South,62,62-85,7,5-285,64.659,9.24
1,4,in-store,West,21,18-30,6,583-1233,644.12,107.35
1,4,in-store,West,39,31-45,1,583-1233,798.77,798.77
0,2,online,South,71,62-85,2,286-582,437.32,218.66
1,4,in-store,West,30,18-30,7,1234-3000,1733.2,247.60
1,1,in-store,North,40,31-45,3,583-1233,954.43,318.14
0,2,online,South,59,46-61,1,5-285,229.85,229.85
0,4,online,West,26,18-30,2,583-1233,1177.7,588.85
1,1,in-store,North,26,18-30,2,286-582,401.68,200.84
1,4,in-store,West,42,31-45,4,1234-3000,1743.4,435.85
0,4,online,West,35,31-45,1,1234-3000,2084.9,2084.90
0,3,online,East,62,62-85,3,1234-3000,2900,966.67
0,2,online,South,32,31-45,5,5-285,120.97,24.19
1,3,in-store,East,48,46-61,7,5-285,55.668,7.95
1,4,in-store,West,25,18-30,8,583-1233,881.07,110.13
0,4,online,West,29,18-30,7,1234-3000,1333.3,190.47
1,4,in-store,West,50,46-61,5,1234-3000,1846.1,369.22
0,2,online,South,60,46-61,6,5-285,73.657,12.28
0,2,online,South,72,62-85,4,5-285,67.409,16.85
0,4,online,West,36,31-45,4,1234-3000,1432.9,358.23
1,3,in-store,East,57,46-61,1,583-1233,792.54,792.54
0,2,online,South,73,62-85,6,5-285,47.825,7.97
0,4,online,West,59,46-61,7,1234-3000,1434,204.86
1,4,in-store,West,30,18-30,7,1234-3000,1282.6,183.23
0,2,online,South,83,62-85,7,5-285,220.78,31.54
0,2,online,South,32,31-45,7,286-582,290.9,41.56
0,2,online,South,81,62-85,2,5-285,113.34,56.67
1,4,in-store,West,30,18-30,3,583-1233,1080.4,360.13
0,2,online,South,47,46-61,6,5-285,226.13,37.69
0,2,online,South,83,62-85,7,286-582,322.02,46.00
1,3,in-store,East,56,46-61,4,286-582,286.83,71.71
0,3,online,East,61,46-61,8,1234-3000,2349.5,293.69
1,3,in-store,East,61,46-61,5,286-582,397.56,79.51
1,1,in-store,North,63,62-85,2,5-285,103.9,51.95
0,2,online,South,60,46-61,3,286-582,432.83,144.28
1,3,in-store,East,61,46-61,1,583-1233,968.18,968.18
1,3,in-store,East,31,31-45,5,286-582,305.54,61.11
0,4,online,West,33,31-45,6,1234-3000,2335.5,389.25
1,3,in-store,East,32,31-45,2,5-285,210.26,105.13
0,2,online,South,79,62-85,6,5-285,249.13,41.52
0,2,online,South,55,46-61,3,5-285,174.42,58.14
1,4,in-store,West,32,31-45,2,1234-3000,1610.7,805.35
0,3,online,East,30,18-30,1,583-1233,1160.7,1160.70
1,4,in-store,West,36,31-45,3,1234-3000,1507.7,502.57
0,4,online,West,45,31-45,5,583-1233,639.89,127.98
1,4,in-store,West,27,18-30,2,583-1233,815.03,407.52
0,2,online,South,46,46-61,2,286-582,318.64,159.32
0,2,online,South,75,62-85,5,286-582,496.21,99.24
1,1,in-store,North,33,31-45,6,583-1233,610.53,101.76
1,4,in-store,West,46,46-61,6,286-582,333.06,55.51
0,3,online,East,30,18-30,5,1234-3000,1404,280.80
0,2,online,South,83,62-85,2,286-582,496.01,248.01
1,4,in-store,West,20,18-30,3,583-1233,1162.1,387.37
1,3,in-store,East,25,18-30,5,286-582,334.99,67.00
0,2,online,South,29,18-30,1,5-285,15.797,15.80
0,2,online,South,41,31-45,6,5-285,121.75,20.29
0,2,online,South,54,46-61,6,286-582,398.79,66.47
1,1,in-store,North,52,46-61,7,286-582,416.24,59.46
0,3,online,East,20,18-30,5,1234-3000,1328.1,265.62
0,2,online,South,62,62-85,8,5-285,15.569,1.95
1,4,in-store,West,33,31-45,2,286-582,356.68,178.34
1,3,in-store,East,74,62-85,6,5-285,246.03,41.01
1,3,in-store,East,31,31-45,4,5-285,72.459,18.11
0,3,online,East,30,18-30,6,1234-3000,2080.9,346.82
1,1,in-store,North,20,18-30,5,1234-3000,1443.8,288.76
0,2,online,South,44,31-45,4,5-285,14.83,3.71
1,4,in-store,West,28,18-30,3,583-1233,1057.3,352.43
0,4,online,West,24,18-30,7,1234-3000,1751.7,250.24
0,3,online,East,36,31-45,4,583-1233,1017.9,254.48
1,1,in-store,North,27,18-30,8,583-1233,862.66,107.83
1,4,in-store,West,24,18-30,6,583-1233,615.84,102.64
0,2,online,South,28,18-30,7,5-285,61.506,8.79
0,2,online,South,45,31-45,3,5-285,11.072,3.69
0,4,online,West,60,46-61,4,583-1233,766.7,191.68
0,3,online,East,60,46-61,8,286-582,568.03,71.00
1,4,in-store,West,53,46-61,1,286-582,410.35,410.35
1,1,in-store,North,34,31-45,2,1234-3000,1555.4,777.70
1,3,in-store,East,51,46-61,5,5-285,266.05,53.21
1,4,in-store,West,30,18-30,3,1234-3000,1981.6,660.53
1,3,in-store,East,57,46-61,7,583-1233,753.85,107.69
0,2,online,South,44,31-45,3,5-285,91.981,30.66
1,1,in-store,North,70,62-85,4,5-285,155.43,38.86
0,3,online,East,38,31-45,7,1234-3000,2601.7,371.67
0,4,online,West,58,46-61,8,5-285,245.89,30.74
1,4,in-store,West,32,31-45,6,583-1233,687.43,114.57
0,2,online,South,38,31-45,7,5-285,97.157,13.88
1,1,in-store,North,33,31-45,2,1234-3000,1940.9,970.45
1,4,in-store,West,49,46-61,6,5-285,58.883,9.81
0,2,online,South,80,62-85,2,286-582,434.31,217.16
1,1,in-store,North,37,31-45,1,5-285,53.875,53.88
0,3,online,East,25,18-30,8,583-1233,997.35,124.67
1,1,in-store,North,47,46-61,3,286-582,495.76,165.25
1,3,in-store,East,42,31-45,5,286-582,504.78,100.96
1,3,in-store,East,52,46-61,3,5-285,113.52,37.84
1,4,in-store,West,53,46-61,3,583-1233,643.53,214.51
0,2,online,South,76,62-85,5,286-582,424.63,84.93
0,4,online,West,21,18-30,3,1234-3000,2974.7,991.57
0,4,online,West,36,31-45,3,583-1233,901.3,300.43
0,2,online,South,74,62-85,3,5-285,110.6,36.87
0,2,online,South,42,31-45,5,286-582,374.63,74.93
0,2,online,South,68,62-85,2,5-285,277.18,138.59
0,3,online,East,19,18-30,3,1234-3000,1372.3,457.43
0,2,online,South,48,46-61,6,286-582,352.73,58.79
0,2,online,South,68,62-85,4,5-285,72.113,18.03
0,3,online,East,56,46-61,8,583-1233,911.86,113.98
0,4,online,West,33,31-45,5,1234-3000,2722.2,544.44
1,1,in-store,North,42,31-45,8,5-285,64.497,8.06
0,2,online,South,61,46-61,5,5-285,194.07,38.81
1,3,in-store,East,64,62-85,6,286-582,500.69,83.45
0,2,online,South,67,62-85,7,286-582,359.92,51.42
0,2,online,South,56,46-61,3,5-285,216.78,72.26
0,4,online,West,40,31-45,7,583-1233,760.57,108.65
0,2,online,South,77,62-85,3,5-285,158.61,52.87
1,4,in-store,West,29,18-30,4,5-285,236.18,59.05
0,2,online,South,48,46-61,8,5-285,184,23.00
1,1,in-store,North,47,46-61,3,5-285,179.92,59.97
0,4,online,West,24,18-30,4,1234-3000,2601.5,650.38
0,2,online,South,78,62-85,3,5-285,208.12,69.37
0,4,online,West,40,31-45,1,286-582,451.3,451.30
1,1,in-store,North,49,46-61,2,286-582,316.34,158.17
0,2,online,South,76,62-85,1,286-582,313.82,313.82
0,2,online,South,46,46-61,4,5-285,264.41,66.10
0,4,online,West,54,46-61,3,1234-3000,1734.4,578.13
1,4,in-store,West,39,31-45,4,5-285,190.44,47.61
0,4,online,West,25,18-30,6,1234-3000,2073.1,345.52
1,3,in-store,East,34,31-45,6,583-1233,942.43,157.07
0,2,online,South,78,62-85,3,5-285,71.198,23.73
1,1,in-store,North,34,31-45,6,286-582,479.28,79.88
0,2,online,South,75,62-85,5,5-285,168.55,33.71
1,1,in-store,North,24,18-30,2,286-582,342.04,171.02
1,1,in-store,North,52,46-61,7,286-582,375.85,53.69
0,2,online,South,62,62-85,4,5-285,111.59,27.90
1,4,in-store,West,28,18-30,1,583-1233,615.8,615.80
0,3,online,East,59,46-61,3,1234-3000,2904.2,968.07
1,4,in-store,West,52,46-61,2,583-1233,851.06,425.53
0,4,online,West,35,31-45,1,1234-3000,1431,1431.00
1,1,in-store,North,35,31-45,5,5-285,213.84,42.77
0,4,online,West,52,46-61,5,1234-3000,1364.6,272.92
1,4,in-store,West,46,46-61,2,583-1233,600.34,300.17
0,2,online,South,74,62-85,6,5-285,84.156,14.03
0,2,online,South,67,62-85,2,5-285,98.996,49.50
1,1,in-store,North,53,46-61,7,5-285,241.62,34.52
0,4,online,West,41,31-45,2,583-1233,936.92,468.46
